,mslp_pc_0_daily,mslp_pc_1_daily,mslp_pc_2_daily,mslp_pc_3_daily,mslp_pc_4_daily
1998-04-20,493.88525,772.7218,201.14102,-115.89202,-482.42398
1998-04-21,-110.952126,1151.2463,539.752,-316.38977,-466.28815
1998-04-22,-527.2774,1209.3949,742.1958,-98.24473,-320.8885
1998-04-23,-294.79306,831.9683,902.5972,264.22562,-311.82385
1998-04-24,342.8221,391.38687,1000.4906,306.34503,-448.1627
1998-04-25,899.8441,465.80154,810.398,-12.041724,-266.4164
1998-04-26,1199.1073,600.4626,261.4777,-55.684135,97.96488
1998-04-27,1195.8425,677.6165,-78.84439,-97.7278,231.97409
1998-04-28,707.02997,1050.1564,-1.7309235,-38.032665,199.34177
1998-04-29,-37.812996,678.7494,-99.529495,216.31418,604.86957
1998-04-30,-788.0538,-110.94008,-290.1079,378.22668,490.17883
1998-05-01,-689.88513,-553.49854,-253.13655,299.32837,408.95535
1998-05-02,-473.52847,-507.89215,-589.89276,438.29565,260.84354
1998-05-03,-126.709625,-490.72632,-440.0643,894.0685,307.38306
1998-05-04,817.2984,-507.8479,-393.0706,1085.7202,92.36131
1998-05-05,1803.1572,-179.34506,-506.51917,733.31696,-515.4839
1998-05-06,2291.2993,141.8633,-360.67242,-150.57077,-542.0236
1998-05-07,1810.7264,-57.278374,312.81076,-754.4589,-168.79926
1998-05-08,734.60504,-545.0661,823.6336,-921.1904,238.64632
1998-05-09,-231.79366,-429.1889,806.1758,-499.8067,195.74306
1998-05-10,-467.12234,-244.40092,516.25055,-243.9635,483.15994
1998-05-11,-659.0621,-70.59888,87.5335,-424.33777,231.52776
1998-05-12,-1243.7756,173.50725,231.35747,27.705486,-168.90773
1998-05-13,-1308.2145,143.29353,749.0222,202.37656,-92.55596
1998-05-14,-1271.6334,-64.96653,662.46735,401.72043,30.209736
1998-05-15,-1136.288,-184.60187,488.11328,543.47815,238.86559
1998-05-16,-996.35284,-396.78842,494.81485,476.0058,460.5473
1998-05-17,-1162.3289,-519.3538,404.0927,218.61324,312.2925
1998-05-18,-929.48987,-839.9,421.39832,58.45165,364.50995
1998-05-19,-556.38275,-1241.5812,-434.2263,-314.0506,262.90134
1998-05-20,-261.66678,-1021.86743,-571.88135,-64.35544,159.91241
1998-05-21,-325.4076,-1073.7997,-825.94037,113.197235,76.40472
1998-05-22,-538.47675,-1100.1659,-762.4014,356.325,-125.95877
1998-05-23,-214.04549,-862.7974,-736.89795,371.108,-236.84483
1998-05-24,382.2842,-449.57513,-631.3793,360.00784,-145.32658
1998-05-25,653.9402,-39.33227,-846.63245,235.53542,-10.313131
1998-05-26,355.38574,191.68578,-981.9268,166.60588,137.84529
1998-05-27,-61.067204,196.33368,-689.5067,14.426881,395.94675
1998-05-28,-442.40414,315.933,-505.26706,-68.15153,429.45023
1998-05-29,-803.39355,465.88187,-648.4911,-203.83763,198.95712
1998-05-30,-673.12805,523.1287,-727.10333,-338.9456,93.34682
1998-05-31,-284.79123,717.95935,-814.00006,-565.41675,91.6608
1998-06-01,-159.40218,752.0539,-784.9578,-506.5184,4.8180113
1998-06-02,45.704235,521.0722,-614.0223,-394.05292,55.190754
1998-06-03,195.77957,151.60846,-273.5639,-447.01233,258.44034
1998-06-04,-121.89137,-102.59324,4.9656477,-598.50037,295.08817
1998-06-05,-450.6562,222.21465,185.52702,-732.6306,233.13733
1998-06-06,-455.2957,489.18143,189.50648,-328.59125,103.81464
1998-06-07,43.087406,301.58353,49.605152,72.464424,-31.393932
1998-06-08,898.0291,223.31529,224.88666,-356.41174,-216.15605
1998-06-09,1539.3894,318.384,187.72975,-497.26266,114.475136
1998-06-10,1498.7692,70.39314,-342.875,245.6949,434.91214
1998-06-11,953.22687,-491.5896,-623.14557,524.91016,278.35025
1998-06-12,459.19827,-234.67989,-312.74542,388.9368,-344.04184
1998-06-13,415.76813,-13.001983,-139.67027,-36.077114,-154.83772
1998-06-14,-210.55081,158.71918,-100.55402,291.6159,47.167435
1998-06-15,-686.31616,279.01514,-444.37634,372.56332,-399.8475
1998-06-16,-469.79907,-77.85872,-591.93756,-75.77866,-585.1616
1998-06-17,-223.33894,-370.08163,-380.06348,-561.7981,-417.33777
1998-06-18,-504.69766,-53.14399,-152.79672,-571.801,-321.21774
1998-06-19,-895.23157,463.1611,41.550266,-459.4428,-562.6728
1998-06-20,-954.4428,539.8539,308.63693,-338.28442,-689.35986
1998-06-21,-637.551,362.7718,509.3025,112.01792,-805.36743
1998-06-22,-225.53064,144.27635,399.4014,273.02225,-864.7887
1998-06-23,159.28188,488.51703,187.22063,-31.40609,-949.81244
1998-06-24,313.65735,737.5757,122.89808,29.50807,-530.29846
1998-06-25,306.65332,804.7363,33.834766,-9.451843,-346.7062
1998-06-26,342.25928,857.1907,201.33252,-171.59105,-185.30907
1998-06-27,143.81232,675.9356,185.11554,19.071573,-9.822995
1998-06-28,-118.9353,135.93578,-59.454723,136.00821,-99.72559
1998-06-29,-227.87744,-100.131325,-177.29779,-22.749538,-70.074905
1998-06-30,-430.37442,-141.409,-688.73193,-18.345518,125.95186
1998-07-01,-579.81287,-242.35393,-991.2701,28.880432,311.83414
1998-07-02,-237.32613,-601.796,-808.1623,285.2231,168.74911
1998-07-03,135.62823,-983.69183,-565.64355,430.1432,-92.12278
1998-07-04,605.036,-1117.0475,-389.15982,446.81747,-300.03568
1998-07-05,950.9162,-813.71655,-759.1519,137.45741,-135.51399
1998-07-06,802.0902,-465.8532,-993.0575,4.2620225,126.398636
1998-07-07,946.70306,-369.25687,-770.39056,367.99133,21.178556
1998-07-08,1455.3589,-332.80054,-196.61838,653.4931,-1.1351476
1998-07-09,1558.0999,-455.7106,-63.312096,419.6405,163.32166
1998-07-10,1325.0302,-281.058,144.70044,284.38904,-24.265501
1998-07-11,1190.0773,221.36424,-123.57363,271.64395,-421.5458
1998-07-12,1366.5885,494.50916,-512.84247,-35.829926,-342.1967
1998-07-13,1423.9663,62.772396,-621.76624,66.290886,83.9512
1998-07-14,1340.6406,-196.36972,-370.98392,164.53369,218.78532
1998-07-15,1228.656,-45.85926,42.066807,58.75967,198.80923
1998-07-16,1028.1359,97.90348,105.15184,-9.498368,131.34277
1998-07-17,796.51105,282.1153,54.323284,7.6613665,4.9160514
1998-07-18,659.2988,306.51468,-205.43666,-192.19237,-102.93176
1998-07-19,618.92914,421.33997,-309.7313,-886.799,-112.32
1998-07-20,720.63214,609.0429,-63.40512,-867.7502,189.81673
1998-07-21,831.8908,628.1548,256.67386,-349.43207,161.00554
1998-07-22,655.82245,443.44073,502.86816,-212.38785,75.36984
1998-07-23,190.45386,10.707327,331.97345,229.64717,85.14836
1998-07-24,-146.00742,-440.23743,63.019104,221.52301,-48.02159
1998-07-25,7.4300523,-326.01093,143.82683,-148.60068,-69.07842
1998-07-26,53.969406,8.24425,17.364208,-261.17383,123.41689
1998-07-27,-14.906496,172.07108,-138.79932,-4.2988243,11.233107
1998-07-28,272.62732,298.4787,-302.8621,306.99756,-225.01154
1998-07-29,598.5257,281.99536,-604.5362,296.76605,-214.357
1998-07-30,610.8455,-121.89883,-783.2906,135.246,141.8036
1998-07-31,277.63818,-708.0022,-620.466,2.8848565,375.00037
1998-08-01,-268.12915,-832.1822,-279.0282,24.189913,372.67325
1998-08-02,-253.84734,-383.38565,610.83246,217.3637,-52.975224
1998-08-03,293.7604,-268.80695,1013.0484,393.80667,-180.01343
1998-08-04,468.9436,-1018.73816,584.2809,442.84363,30.705318
1998-08-05,282.84567,-1182.6561,451.7345,203.69875,28.852411
1998-08-06,411.90353,-818.77734,626.1937,-15.89686,90.40373
1998-08-07,353.53473,-602.1034,430.18524,-274.31158,51.884415
1998-08-08,72.19778,-255.65181,-44.524307,-431.6136,-44.275818
1998-08-09,-244.07745,83.93162,-174.26715,-338.3454,-409.2525
1998-08-10,-635.7816,284.14386,211.59654,-201.21051,-416.07886
1998-08-11,-1049.6339,267.53818,306.54343,43.02974,-342.28137
1998-08-12,-798.0864,150.7267,254.3836,345.7276,-139.24759
1998-08-13,163.62825,197.77277,641.76373,543.57965,-12.401883
1998-08-14,716.1744,203.01552,682.5735,578.3602,238.05191
1998-08-15,436.625,-233.38928,494.40167,388.0314,321.27155
1998-08-16,282.76926,-417.92627,675.26953,220.23732,59.348347
1998-08-17,248.53217,-443.9152,316.38034,351.55292,153.81879
1998-08-18,310.74002,-798.7564,11.305661,227.14975,172.56464
1998-08-19,577.793,-729.1202,144.33984,168.72314,-83.91358
1998-08-20,1200.7229,-453.55045,184.56564,82.83279,94.18282
1998-08-21,1777.8335,-379.75528,-567.98047,176.36421,249.1965
1998-08-22,1683.3484,-557.66754,-993.3393,146.50961,-50.435955
1998-08-23,1353.2487,-599.597,-837.4354,-181.37663,-88.85319
1998-08-24,789.66614,-845.5128,-1015.382,-228.48442,107.84216
1998-08-25,277.6184,-873.5154,-714.6161,-120.86662,-86.02501
1998-08-26,-125.29547,-763.1147,-836.13794,-97.77947,-122.89313
1998-08-27,-353.5663,-582.966,-888.3093,81.10975,-233.77711
1998-08-28,-704.4578,-184.38081,-652.6964,70.75139,-320.39957
1998-08-29,-838.75745,323.02493,-220.90324,-60.33643,-490.72647
1998-08-30,-791.53687,915.0198,80.10906,-161.03206,-586.79926
1998-08-31,-821.3473,1449.9072,92.11643,-317.333,-601.3272
1998-09-01,-1265.178,1336.3519,-71.417625,-378.55896,-529.3725
1998-09-02,-1537.5181,968.6536,-82.76348,-287.8929,-346.50415
1998-09-03,-1236.6307,982.0368,119.55586,-182.8145,-258.7521
1998-09-04,-605.6876,1344.1488,157.72235,-172.37834,90.704056
1998-09-05,-39.495716,1385.8666,98.982346,-280.6504,177.87
1998-09-06,289.33066,1686.7695,163.2906,-575.52325,24.000597
1998-09-07,525.25635,1515.3502,172.67554,-244.08224,102.70639
1998-09-08,1034.8818,1353.4619,313.9289,-379.3774,9.914213
1998-09-09,1562.1649,1152.2921,159.04222,-411.29675,253.45772
1998-09-10,1761.6924,265.3004,-258.79358,-124.910805,427.29077
1998-09-11,1738.6083,99.173195,-609.03076,-26.209585,449.59482
1998-09-12,1224.3892,671.18097,-1114.5156,622.1089,324.21313
1998-09-13,821.79565,806.5092,-1597.6365,1072.8746,142.789
1998-09-14,1172.5452,493.91235,-1459.649,804.8783,-184.87288
1998-09-15,1778.1084,-65.80717,-1230.8157,208.69771,-300.7046
1998-09-16,1265.0654,-109.57659,-1320.4777,18.37427,-240.82649
1998-09-17,403.1848,191.85593,-922.4838,-133.47592,-341.07904
1998-09-18,-494.09387,125.10095,214.06584,123.106964,-359.89493
1998-09-19,-1394.0527,-151.16684,808.719,175.60529,-270.29556
1998-09-20,-1879.3097,-555.4627,839.20593,139.68855,82.85748
1998-09-21,-1975.0667,-833.0106,125.894844,-386.89896,155.18524
1998-09-22,-1960.2357,-345.45505,-236.54666,-448.97168,-145.99966
1998-09-23,-1629.0814,16.188457,-191.30505,-479.01733,-136.7848
1998-09-24,-1465.6783,381.868,-675.1518,-1011.7707,-291.04764
1998-09-25,-1258.6605,1101.1459,-782.09564,-788.4324,-112.631256
1998-09-26,-645.7952,1449.5737,-870.4267,-341.33405,152.16739
1998-09-27,-382.61896,1393.5038,-1076.5103,76.90266,-140.34518
1998-09-28,-403.7733,1333.5251,-1009.1873,511.86548,-308.14255
1998-09-29,-470.79907,1431.9702,-803.4671,586.9653,-234.04666
1998-09-30,-1011.33325,1172.3273,-923.3992,624.4483,-35.578926
1998-10-01,-1542.5189,749.84296,-633.64215,514.63385,307.06296
1998-10-02,-1601.8695,520.0408,-323.3577,333.86728,363.56982
1998-10-03,-1292.7452,365.13632,-672.2841,24.502316,248.88103
1998-10-04,-1626.1886,708.68774,-1093.4327,170.92719,188.10643
1998-10-05,-1829.7233,487.5211,-701.00824,366.81036,167.23466
1998-10-06,-2249.1428,186.42902,58.840866,327.81204,292.28854
1998-10-07,-2315.7317,-235.4448,387.79648,354.46432,435.45142
1998-10-08,-1491.4211,-749.9267,627.27844,254.02129,293.7048
1998-10-09,295.56143,-789.9045,426.9281,54.942513,142.77539
1998-10-10,1237.8824,-772.8299,-405.73996,205.28764,-241.46512
1998-10-11,1836.7548,-761.6318,-374.20807,535.9812,-425.8157
1998-10-12,1354.8765,-746.05896,-488.67245,778.37665,-182.2329
1998-10-13,1534.6421,-659.03,436.41135,622.8851,-205.2461
1998-10-14,1954.3092,-1172.2809,499.0993,275.32767,128.52188
1998-10-15,1643.0822,-1709.2546,-280.37152,-430.36118,80.922424
1998-10-16,1376.7721,-748.6559,-384.8717,-869.6986,-74.02106
1998-10-17,1419.7571,-431.63968,-521.12164,-13.936671,148.24063
1998-10-18,1207.7599,-1049.3557,-563.046,150.41228,-159.33661
1998-10-19,582.6671,-939.4594,-482.89413,125.5385,-44.91406
1998-10-20,635.84937,-61.90387,66.46619,-288.6263,-650.7153
1998-10-21,1405.9507,254.30043,1014.00507,-428.1719,-768.74713
1998-10-22,1882.7128,-210.94614,1758.1848,21.34849,-234.6787
1998-10-23,2263.737,-904.0263,1242.4714,121.50122,392.52448
1998-10-24,2525.6694,-125.32131,636.05566,-130.58133,502.88986
1998-10-25,2412.5303,175.8322,-496.45197,1119.5292,407.1973
1998-10-26,1985.3907,-356.55542,-162.5082,1138.549,-30.711548
1998-10-27,2461.9722,144.70432,742.04694,786.2234,-552.06195
1998-10-28,3251.395,-349.19498,-435.83383,447.78186,-418.42435
1998-10-29,2564.8672,-1466.4751,-1137.9225,545.6131,-346.52832
1998-10-30,1291.3076,-1357.3466,-1413.315,355.48325,-703.4094
1998-10-31,799.72156,-96.347496,-1439.7269,140.06471,-645.7208
1998-11-01,263.44675,544.8303,-1647.4811,587.77325,-531.43097
1998-11-02,4.2743087,820.6741,-1545.0093,296.85733,-393.88943
1998-11-03,429.05692,512.3471,-1661.3531,127.65787,273.35983
1998-11-04,671.59436,98.13127,-1418.1053,328.89014,30.504465
1998-11-05,737.6878,-218.50636,-640.5833,177.41144,-417.47742
1998-11-06,-382.96692,-457.4447,-334.36093,-299.65613,-722.42694
1998-11-07,-833.15765,600.7639,786.2144,-600.1432,-1340.3481
1998-11-08,-506.50272,1071.1948,1696.7262,-157.71375,-1109.9258
1998-11-09,104.90193,880.1637,1788.9856,586.49603,-691.28735
1998-11-10,-13.748508,-166.03482,946.2154,1021.93494,41.480217
1998-11-11,-744.0932,65.25807,125.632034,550.20667,-294.0753
1998-11-12,-630.2871,611.7251,-320.74988,479.5317,-285.66708
1998-11-13,-576.8499,1000.7085,-803.42706,267.63568,-177.31624
1998-11-14,-840.78827,588.39514,-1302.1122,426.3908,-28.66254
1998-11-15,-1744.1648,202.1162,-1122.6643,458.33264,-164.7303
1998-11-16,-2576.5518,177.26227,-902.38556,233.78343,-722.98615
1998-11-17,-2566.3892,-97.70845,-767.33307,217.85107,-709.7111
1998-11-18,-2273.4993,-38.244343,-290.66104,137.07693,-663.3337
1998-11-19,-1941.7643,112.57833,486.8615,224.22922,-531.5275
1998-11-20,-1352.0898,-195.71115,1555.731,231.97113,-343.23068
1998-11-21,-303.29657,-769.3566,2469.8962,26.850626,371.49588
1998-11-22,-473.88126,-906.55054,1688.4866,-355.1333,858.0192
1998-11-23,-742.7212,-65.63922,1596.0522,200.71324,171.70128
1998-11-24,-137.71997,-87.55034,1964.9764,946.23047,158.66391
1998-11-25,-350.62924,-194.03773,1503.0724,900.0209,146.59792
1998-11-26,-495.5263,-242.88394,1064.0522,811.74493,133.08562
1998-11-27,-486.3209,98.81023,1247.0405,626.84204,-202.28432
1998-11-28,-93.623024,68.378555,1667.1129,1024.2831,165.01851
1998-11-29,-982.4055,-459.28366,725.006,1178.0162,511.66232
1998-11-30,-1619.0433,-841.7312,901.36487,725.69495,568.87885
1998-12-01,-1753.1299,-1201.8666,912.94135,-227.331,903.5071
1998-12-02,-1819.394,-893.3732,217.15532,-653.133,624.92426
1998-12-03,-1403.8025,-552.83246,-1002.70245,-661.4495,612.78015
1998-12-04,-1044.4006,-14.526985,-1464.1719,217.8851,344.75043
1998-12-05,-853.7622,198.40453,-1303.114,839.38196,-515.1866
1998-12-06,-952.4692,104.09756,-462.63416,737.652,-826.2336
1998-12-07,-888.9889,-87.87823,503.39517,304.647,-945.0099
1998-12-08,-435.0419,-125.06144,1542.7539,341.00925,-493.4338
1998-12-09,-11.087677,355.65372,2016.7089,75.3051,-350.97107
1998-12-10,88.895546,481.025,2023.2242,372.35843,181.29286
1998-12-11,-20.568375,558.3057,1315.5825,108.16726,-225.76332
1998-12-12,893.578,-86.56072,1387.8817,332.78183,-373.73804
1998-12-13,755.77716,-734.1358,959.2799,-35.520206,-331.64886
1998-12-14,823.29803,-612.60236,1526.383,72.953636,-434.88312
1998-12-15,1206.6948,-1679.5278,953.461,-248.48795,275.47214
1998-12-16,921.6586,-1283.0712,744.0284,-783.88745,-501.6647
1998-12-17,1328.1461,-1000.6332,1051.7852,-397.43753,-17.338472
1998-12-18,1388.5388,-1434.0037,-266.21637,-706.83496,16.62822
1998-12-19,466.75208,-1125.5267,-1434.714,-281.9231,-244.74474
1998-12-20,-327.06033,-600.87933,-1824.8292,138.71465,-174.47346
1998-12-21,-579.8397,-284.71237,-609.69946,586.55206,-535.2444
1998-12-22,-526.7623,77.1464,562.26605,258.77316,-500.15536
1998-12-23,-481.1874,145.16505,1029.8236,319.20297,-150.61353
1998-12-24,263.55392,-28.575449,1200.4231,166.17238,-238.47493
1998-12-25,1497.0706,-440.377,1459.8434,2.366884,-235.34134
1998-12-26,2230.346,249.52791,1214.79,-321.53964,-317.40582
1998-12-27,2610.8064,384.02115,358.79474,-421.21295,-32.83547
1998-12-28,1947.4254,325.53098,117.172676,-832.8534,22.456125
1998-12-29,733.4251,1233.1615,-118.368576,-1455.0643,72.815674
1998-12-30,212.05614,1885.0374,1042.4893,-415.0537,-34.61784
1998-12-31,-202.50583,1792.8027,829.75806,-868.67114,701.3631
1999-01-01,-31.66014,1644.8306,708.3835,-863.16644,313.39325
1999-01-02,1173.0808,1435.1007,870.6464,-149.48492,111.27518
1999-01-03,1432.9316,1006.0462,599.29376,11.819344,63.822052
1999-01-04,1544.186,783.98413,360.89233,-411.47772,177.7804
1999-01-05,730.6276,13.101936,-744.0774,-1213.8713,98.02411
1999-01-06,474.16635,-67.59886,-848.0322,-713.69836,-234.33057
1999-01-07,808.16125,110.03794,-1382.1547,-71.962074,-681.2862
1999-01-08,227.07903,256.80453,-1781.2429,634.62396,-221.12517
1999-01-09,-639.26904,32.422302,-1827.0553,722.44604,175.51035
1999-01-10,-1359.1796,478.39868,-1000.6797,322.44525,352.1455
1999-01-11,-1434.2056,678.2716,283.7797,717.3125,528.61346
1999-01-12,137.5875,895.7355,731.0358,1105.3844,83.47344
1999-01-13,873.48505,630.68726,196.17473,1305.7927,-46.41363
1999-01-14,1678.5184,475.96207,163.3971,1011.74884,-37.65987
1999-01-15,2835.2856,1155.6603,1014.70197,378.97958,-393.36447
1999-01-16,3438.749,1059.8656,1309.9203,166.98892,252.2515
1999-01-17,2255.7446,175.91798,775.9325,-126.503944,729.01843
1999-01-18,1400.7157,203.56389,1067.9395,-553.85974,125.97896
1999-01-19,1827.0757,492.66644,1259.243,-668.284,197.2927
1999-01-20,1307.0696,-115.36843,639.0475,-727.0187,462.33847
1999-01-21,262.6798,-637.4349,168.63597,-338.37207,401.68652
1999-01-22,175.52472,-548.4503,121.85166,-305.50745,-194.65694
1999-01-23,258.446,249.69464,372.22592,-255.17348,-407.33084
1999-01-24,394.5058,417.12088,457.0818,-284.70715,-568.7828
1999-01-25,804.1827,196.40671,118.92807,17.250168,-809.95294
1999-01-26,819.55475,131.62866,-569.53564,334.99234,-777.33093
1999-01-27,310.05167,245.94994,-526.36456,1087.0498,-529.6521
1999-01-28,-466.01324,96.9644,-662.4668,1176.2733,-438.49203
1999-01-29,-1780.4811,-381.45935,-98.79821,1050.2844,-429.92712
1999-01-30,-2235.8286,-810.01044,765.84595,525.17664,134.83716
1999-01-31,-2112.5095,-1343.1364,491.8132,-152.66899,-39.668537
1999-02-01,-2051.8918,-1255.9822,594.9317,343.47986,-592.7121
1999-02-02,-1465.2235,-1357.5098,1185.5305,714.5045,-212.31691
1999-02-03,-394.0074,-1604.3931,817.45264,322.76312,-439.96317
1999-02-04,2038.0671,-2367.1248,-418.4243,471.42587,-156.86194
1999-02-05,1777.3192,-2162.0193,-2743.329,661.6956,-655.7635
1999-02-06,1007.3139,-1170.334,-2413.0396,668.9517,-460.92743
1999-02-07,794.3131,-628.4679,-2070.741,545.25397,146.78569
1999-02-08,679.40796,-152.66252,-1725.8738,364.5009,353.9163
1999-02-09,377.1885,-125.31395,-1943.3298,511.9752,436.53546
1999-02-10,-81.663994,-258.4188,-1149.417,827.20215,315.3848
1999-02-11,-248.22704,-276.0354,-271.54282,674.89386,156.99074
1999-02-12,-651.25305,-749.00745,353.92416,578.35455,378.54068
1999-02-13,-753.6089,-1125.6113,1271.0856,475.5672,395.1306
1999-02-14,433.2014,-1751.9955,814.2021,100.36741,563.5397
1999-02-15,2115.3218,-1865.4711,358.3814,-40.146122,569.58777
1999-02-16,2700.257,-1795.14,-1390.0023,-104.18177,389.7403
1999-02-17,1857.3265,-1061.2264,-1832.7234,534.9854,-375.27054
1999-02-18,1609.7101,-605.19653,-233.71286,687.60706,-506.70383
1999-02-19,2201.0554,-699.93835,1065.3323,946.9019,130.11852
1999-02-20,2046.4885,-747.9791,391.23627,804.15173,-89.51652
1999-02-21,2312.731,-360.99802,-555.922,880.94885,-168.48201
1999-02-22,1400.207,-388.45428,-2002.0527,1110.7002,-20.860907
1999-02-23,638.3329,-152.19377,-1651.5248,957.48834,-717.3032
1999-02-24,785.3707,-6.374289,-857.58716,912.6428,-639.8304
1999-02-25,1607.8628,-425.828,706.6174,943.18304,-181.52762
1999-02-26,2058.503,-92.36244,1112.1459,445.31473,4.5499673
1999-02-27,1380.6722,339.14764,932.50665,441.3606,-201.60663
1999-02-28,1091.9509,0.9155777,1029.7096,308.22,-359.83994
1999-03-01,1050.3121,-271.32126,383.12042,136.88422,-514.8476
1999-03-02,1181.6555,471.37177,-141.02084,165.42422,-955.1216
1999-03-03,1305.236,1165.7207,-897.4128,187.48558,-67.781204
1999-03-04,646.5832,1086.4124,-1398.4319,483.9109,577.1973
1999-03-05,116.1812,888.88367,-1739.0142,775.4322,420.18878
1999-03-06,-406.58044,853.69745,-1775.2574,656.23535,-33.05857
1999-03-07,-651.602,1114.5726,-1421.782,149.85457,158.93184
1999-03-08,-1128.3593,1391.1082,-1126.8269,47.093105,419.09412
1999-03-09,-1280.6235,1430.9471,-734.425,191.14908,537.14935
1999-03-10,-873.0673,1395.0363,-265.2397,83.38577,275.9079
1999-03-11,-581.3199,1584.7723,-95.765175,-110.149536,-194.78307
1999-03-12,-487.88953,1642.2285,490.12534,31.1874,-126.39127
1999-03-13,-526.91766,1203.9395,1070.1079,331.03888,124.2505
1999-03-14,-939.1306,442.03934,1086.8804,263.0653,201.24292
1999-03-15,-1125.2411,108.26276,1239.7118,254.32942,156.82532
1999-03-16,-1364.6244,-329.37308,870.2766,-154.33694,396.81677
1999-03-17,-1380.2954,-180.04337,970.13025,-52.748287,54.967655
1999-03-18,-681.8577,-545.072,706.8463,656.8775,509.10614
1999-03-19,-603.44116,-849.3097,-254.36203,593.7855,436.6388
1999-03-20,-164.48747,-815.52606,77.858604,541.29193,117.77869
